s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
6.5857444,6.7397892,0.4121765,-1.4401024,0.2108263,3.0000000,0.0000000
6.7853124,6.9371214,0.4427677,-1.3916296,0.2771639,3.0000000,0.0000000
6.9848804,7.1324158,0.4842270,-1.3295021,0.3365476,3.0000000,0.0000000
7.1844484,7.3244290,0.5386178,-1.2588033,0.3731572,3.0000000,0.0000000
7.3840165,7.5126870,0.6073954,-1.1820110,0.3847790,3.0000000,0.0000000
7.5835845,7.6936847,0.6898426,-1.1041929,0.3969851,3.0000000,0.0000000
7.7831525,7.8697473,0.7874065,-1.0256699,0.3880187,3.0000000,0.0000000
7.9827205,8.0377299,0.8985041,-0.9478203,0.3735281,3.0000000,0.0000000
8.1822885,8.1942388,1.0196932,-0.8772125,0.3312283,3.0000000,0.0000000
8.3818565,8.3421611,1.1499614,-0.8258339,0.1692452,3.0000000,0.0000000
8.5814245,8.4867295,1.2872459,-0.7999320,0.0722797,3.0000000,0.0000000
8.7809925,8.6257279,1.4268675,-0.7581923,0.3063683,3.0000000,0.0000000
8.9805606,8.7549689,1.5735145,-0.6792790,0.5064906,3.0000000,0.0000000
9.1801286,8.8730220,1.7376075,-0.5655423,0.5816553,3.0000000,0.0000000
9.3796966,8.9708377,1.9142843,-0.4440429,0.6311659,3.0000000,0.0000000
9.5792646,9.0447728,2.0990936,-0.3173465,0.6338752,3.0000000,0.0000000
9.7788326,9.0950807,2.2937797,-0.1874123,0.6577129,3.0000000,0.0000000
9.9784006,9.1193832,2.4916319,-0.0571604,0.6536470,3.0000000,0.0000000
10.1779686,9.1175886,2.6916661,0.0762921,0.6916211,3.0000000,0.0000000
10.3775366,9.0881192,2.8890607,0.2232446,0.7858722,3.0000000,0.0000000
10.5771047,9.0280452,3.0798079,0.3886160,0.8406010,3.0000000,0.0000000
10.7766727,8.9375056,3.2565646,0.5598382,0.8918467,3.0000000,0.0000000
10.9762407,8.8152401,3.4176518,0.7361397,0.8373555,3.0000000,0.0000000
11.1758087,8.6693670,3.5538897,0.9031109,0.8258897,3.0000000,0.0000000
11.3753767,8.5031989,3.6643429,1.0652834,0.8337414,3.0000000,0.0000000
11.5749447,8.3199725,3.7477731,1.2006999,0.1874488,3.0000000,0.0000000
11.7745127,8.1408459,3.8177693,1.2179329,0.5131500,3.0000000,0.0000000
11.9740807,7.9531372,3.8718671,1.3827543,1.0863730,3.0000000,0.0000000
12.1736487,7.7541804,3.8874362,1.5999865,1.0622545,3.0000000,0.0000000
12.3732168,7.5536769,3.8589745,1.8271415,1.1409762,3.0000000,0.0000000
12.5727848,7.3673087,3.7866217,2.0554671,1.1513018,3.0000000,0.0000000
12.7723528,7.2038382,3.6766120,2.2601050,0.8669079,3.0000000,0.0000000
12.9719208,7.0586000,3.5368592,2.4032352,0.5251567,3.0000000,0.0000000
13.1714888,6.9301494,3.3850622,2.4601888,0.0651520,3.0000000,0.0000000
13.3710568,6.8020656,3.2294064,2.4330706,-0.3174474,3.0000000,0.0000000
13.5706248,6.6657236,3.0836742,2.3335689,-0.6873335,3.0000000,0.0000000
13.7701928,6.5113466,2.9574388,2.1767506,-0.7861377,3.0000000,0.0000000
13.9697609,6.3396563,2.8570436,2.0244248,-0.7463635,3.0000000,0.0000000
14.1693289,6.1530026,2.7817604,1.8892945,-0.5945923,3.0000000,0.0000000
14.3688969,5.9601119,2.7297924,1.7825503,-0.4713536,3.0000000,0.0000000
14.5684649,5.7625064,2.6959057,1.7044222,-0.2997079,3.0000000,0.0000000
14.7680329,5.5634254,2.6740751,1.6594605,-0.1701882,3.0000000,0.0000000
14.9676009,5.3675843,2.6590398,1.6396378,-0.0563289,3.0000000,0.0000000
15.1671689,5.1692464,2.6463334,1.6307362,-0.0331143,3.0000000,0.0000000
15.3667369,4.9708636,2.6355422,1.6173730,-0.0983118,3.0000000,0.0000000
15.5663050,4.7727051,2.6286360,1.5916373,-0.1638240,3.0000000,0.0000000
15.7658730,4.5725658,2.6281340,1.5531929,-0.2175353,3.0000000,0.0000000
15.9654410,4.3720691,2.6363505,1.5050098,-0.2616580,3.0000000,0.0000000
16.1650090,4.1744237,2.6547830,1.4493950,-0.2984720,3.0000000,0.0000000
16.3645770,3.9765140,2.6852124,1.3858191,-0.3359648,3.0000000,0.0000000
16.5641450,3.7814790,2.7287789,1.3150087,-0.3727110,3.0000000,0.0000000
16.7637130,3.5911932,2.7863072,1.2390830,-0.3852125,3.0000000,0.0000000
16.9632810,3.4045394,2.8587819,1.1619323,-0.3710814,3.0000000,0.0000000
17.1628491,3.2252203,2.9436706,1.0988578,-0.2661959,3.0000000,0.0000000
17.3624171,3.0492981,3.0386685,1.0564487,-0.1453105,3.0000000,0.0000000
17.5619851,2.8762003,3.1387498,1.0411910,-0.0104874,3.0000000,0.0000000
17.7615531,2.7031784,3.2393070,1.0516724,0.1154053,3.0000000,0.0000000
17.9611211,2.5280790,3.3357369,1.0873685,0.2425890,3.0000000,0.0000000
18.1606891,2.3481272,3.4238457,1.1471761,0.3526325,3.0000000,0.0000000
18.3602571,2.1638107,3.4984720,1.2289676,0.4699079,3.0000000,0.0000000
18.5598251,1.9718039,3.5562311,1.3308369,0.5484107,3.0000000,0.0000000
18.7593932,1.7761698,3.5923349,1.4483191,0.6186395,3.0000000,0.0000000
18.9589612,1.5768237,3.6042718,1.5746291,0.6478688,3.0000000,0.0000000
19.1585292,1.3774094,3.5903852,1.7060004,0.6501470,3.0000000,0.0000000
19.3580972,1.1828383,3.5510733,1.8341485,0.6454095,3.0000000,0.0000000
19.5576652,0.9916691,3.4860996,1.9614828,0.6147709,3.0000000,0.0000000
19.7572332,0.8121840,3.3989889,2.0836460,0.6046684,3.0000000,0.0000000
19.9568012,0.6457269,3.2918436,2.2012149,0.5879191,3.0000000,0.0000000
20.1563692,0.4897587,3.1637146,2.3120032,0.4777332,3.0000000,0.0000000
20.3559373,0.3499387,3.0250925,2.3841753,0.2332630,3.0000000,0.0000000
20.5555053,0.2178644,2.8812946,2.4147329,0.2594975,3.0000000,0.0000000
20.7550733,0.0908972,2.7284231,2.4883072,0.4482913,3.0000000,0.0000000
20.9546413,-0.0241075,2.5618602,2.5894094,0.5381832,3.0000000,0.0000000
21.1542093,-0.1186128,2.3878438,2.7003394,0.5862429,3.0000000,0.0000000
21.3537773,-0.1929630,2.2021956,2.8219510,0.6199504,3.0000000,0.0000000
21.5533453,-0.2438810,2.0075839,2.9510493,0.6644927,3.0000000,0.0000000
21.7529133,-0.2684944,1.8101845,3.0846897,0.6839275,3.0000000,0.0000000
21.9524814,-0.2659339,1.6102805,-3.0581876,0.7088385,3.0000000,0.0000000
22.1520494,-0.2352122,1.4131622,-2.9151157,0.7286257,3.0000000,0.0000000
22.3516174,-0.1763036,1.2223075,-2.7699123,0.7174041,3.0000000,0.0000000
22.5511854,-0.0908131,1.0421784,-2.6270658,0.7093743,3.0000000,0.0000000
22.7507534,0.0193797,0.8754200,-2.4896030,0.6695722,3.0000000,0.0000000
22.9503214,0.1512925,0.7244371,-2.3593816,0.6128629,3.0000000,0.0000000
23.1498894,0.2985288,0.5926084,-2.2446389,0.5541643,3.0000000,0.0000000
