s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
5.93599188,6.51343363,0.14606124,0.05617013,-0.00265268,7.04752910,-11.74773544
5.98594113,6.56330429,0.14886212,0.05617729,0.00293924,6.96207910,-12.25814417
6.03589341,6.61317757,0.15167048,0.05649476,0.00977129,6.87163230,-12.39218322
6.08584859,6.66305236,0.15450336,0.05718535,0.01787690,6.78190770,-11.98406311
6.13580588,6.71292671,0.15738090,0.05832273,0.02765758,6.69508060,-11.45011122
6.18576419,6.76279805,0.16032741,0.05997561,0.03851468,6.61102930,-10.94618170
6.23572064,6.81266177,0.16336975,0.06219379,0.05029148,6.52964720,-10.47116887
6.28567379,6.86251440,0.16653715,0.06499506,0.06186001,6.45081080,-10.01898048
6.33562779,6.91235785,0.16985865,0.06838254,0.07377284,6.37447790,-9.59073444
6.38557654,6.96218349,0.17336342,0.07236126,0.08552600,6.30050190,-9.18486209
6.43552856,7.01199697,0.17708127,0.07692813,0.09734295,6.22884270,-8.80074615
6.48547368,7.06178489,0.18104072,0.08209391,0.10949298,6.15935700,-8.43729602
6.53542279,7.11155440,0.18527274,0.08785704,0.12129469,6.09200420,-8.09216399
6.58536396,7.16128945,0.18980546,0.09423095,0.13394409,6.02667020,-7.75982370
6.63530446,7.21099239,0.19467071,0.10121806,0.14588037,5.96339850,-7.43472152
6.68524167,7.26065531,0.19989757,0.10882646,0.15886188,5.90215010,-7.10764140
6.73516826,7.31026465,0.20551701,0.11706570,0.17113959,5.84313790,-6.75740931
6.78510010,7.35982936,0.21156078,0.12593818,0.18432689,5.78666690,-6.40204934
6.83501407,7.40931865,0.21805806,0.13545867,0.19703680,5.73267400,-6.05724611
6.88493940,7.45875289,0.22504339,0.14561517,0.20995151,5.68117490,-5.72393907
6.93484630,7.50809298,0.23254363,0.15642109,0.22298496,5.63209030,-5.40071885
6.98475919,7.55735247,0.24059348,0.16785702,0.23532684,5.58545580,-5.08096613
7.03466107,7.60650317,0.24921938,0.17991529,0.24792454,5.54129100,-4.77083380
7.08455748,7.65553802,0.25845166,0.19258502,0.25988141,5.49953340,-4.47849296
7.13445483,7.70444995,0.26831918,0.20584542,0.27170066,5.46002490,-4.21552427
7.18433865,7.75321042,0.27884595,0.21967190,0.28253917,5.42249530,-4.01175142
7.23422763,7.80182269,0.29006008,0.23404256,0.29365822,5.38620950,-3.85331232
7.28410516,7.85025438,0.30198235,0.24892972,0.30321372,5.35112200,-3.71154818
7.33398327,7.89850077,0.31463585,0.26430177,0.31319165,5.31701880,-3.57460572
7.38385764,7.94654002,0.32804043,0.28013668,0.32178994,5.28405890,-3.43917383
7.43372894,7.99435503,0.34221335,0.29638229,0.32971151,5.25209850,-3.32644783
7.48359618,8.04192668,0.35716930,0.31303083,0.33798056,5.22088890,-3.21586131
7.53346163,8.08923781,0.37292430,0.33001963,0.34342655,5.19066710,-3.13784846
7.58332102,8.13626651,0.38948511,0.34734603,0.35151198,5.16060350,-3.08816557
7.63318344,8.18300058,0.40686865,0.36498231,0.35592413,5.13099240,-3.04476009
7.68304218,8.22941537,0.42507745,0.38288041,0.36199459,5.10142840,-3.02685200
7.73290060,8.27549368,0.44412085,0.40104975,0.36683830,5.07182680,-3.01081411
7.78275799,8.32121506,0.46400338,0.41941749,0.37004810,5.04223360,-3.00133191
7.83260281,8.36655046,0.48472071,0.43799912,0.37532496,5.01248020,-3.02122751
7.88246117,8.41150252,0.50628848,0.45671503,0.37577282,4.98213840,-3.04271907
7.93228720,8.45601388,0.52867982,0.47558700,0.38123379,4.95160040,-3.08129944
7.98214628,8.50012098,0.55192828,0.49455368,0.38003712,4.92010600,-3.14567921
8.03197674,8.54375475,0.57599422,0.51358154,0.38325121,4.88786370,-3.21465462
8.08183140,8.58694182,0.60090133,0.53261716,0.38069852,4.85454500,-3.31164909
8.13166890,8.62963379,0.62661460,0.55162666,0.38192863,4.81985620,-3.41796521
8.18151812,8.67183848,0.65314212,0.57053669,0.37688771,4.78385290,-3.55602287
8.23136088,8.71353198,0.68045425,0.58929817,0.37584582,4.74575130,-3.71299498
8.28120805,8.75471016,0.70854512,0.60783104,0.36785492,4.70585720,-3.90782959
8.33104294,8.79535641,0.73737912,0.62604037,0.36272287,4.66297350,-4.14717272
8.38089269,8.83548671,0.76695202,0.64385263,0.35218470,4.61719930,-4.42307158
8.43071823,8.87507255,0.79721002,0.66118578,0.34317806,4.56748900,-4.75533593
8.48057439,8.91415907,0.82815965,0.67810673,0.33600304,4.51341800,-5.13825141
8.53040271,8.95270028,0.85974186,0.69473737,0.33106651,4.45400430,-5.58791319
8.58026903,8.99074407,0.89198036,0.71133278,0.33502475,4.38834290,-6.09377814
8.63009805,9.02821612,0.92482509,0.72815332,0.33969745,4.31556450,-6.66212453
8.67994900,9.06514299,0.95831425,0.74546179,0.35510355,4.23446260,-7.22832083
8.72976461,9.10144572,0.99242738,0.76361920,0.37355940,4.14543150,-7.52553919
8.77958823,9.13711307,1.02721580,0.78293443,0.40219142,4.05357940,-7.28025069
8.82936742,9.17204532,1.06267995,0.80379568,0.43565259,3.96654430,-6.61297364
8.87913899,9.20619513,1.09888768,0.82650119,0.47727129,3.88760960,-5.83578930
8.92884572,9.23943249,1.13584762,0.85133658,0.52164321,3.81721490,-5.00426512
8.97852518,9.27168298,1.17363590,0.87846204,0.57099322,3.75731700,-4.10329995
9.02812312,9.30279844,1.21225952,0.90798772,0.61911101,3.70879580,-3.16171364
9.07768217,9.33269038,1.25178888,0.93995038,0.67133524,3.67278660,-2.21787506
9.12715964,9.36120489,1.29222332,0.97429831,0.71658049,3.64899090,-1.28315006
9.17659125,9.38824371,1.33360430,1.01079361,0.76015388,3.63800570,-0.65965569
9.22596540,9.41368012,1.37592210,1.04921312,0.79573629,3.63107510,-0.38854282
9.27530168,9.43741704,1.41917285,1.08923143,0.82628604,3.62744320,-0.26724408
9.32460961,9.45935935,1.46332947,1.13053265,0.84861822,3.62380770,-0.19561084
9.37390232,9.47942927,1.50835135,1.17276922,0.86479260,3.62212080,-0.05964120
9.42318957,9.49756030,1.55418254,1.21556889,0.87158077,3.62218450,0.08574634
9.47248487,9.51370872,1.60075780,1.25858325,0.87348272,3.62445450,0.23519208
9.52178668,9.52783891,1.64799133,1.30147577,0.86610668,3.62858250,0.36382278
9.57111070,9.53994476,1.69580668,1.34399162,0.85790366,3.63434330,0.48152394
9.62044570,9.55001892,1.74410216,1.38601229,0.84522506,3.64165410,0.58776698
9.66980520,9.55807438,1.79279990,1.42743250,0.83316165,3.65027270,0.69142264
9.71917775,9.56412211,1.84180065,1.46825185,0.82008641,3.66035560,0.78930237
9.76857329,9.56818268,1.89102901,1.50842776,0.80663240,3.67157060,0.88922530
9.81798445,9.57027932,1.94039567,1.54795800,0.79323549,3.68428580,0.98663214
9.86741655,9.57043947,1.98982751,1.58681416,0.77879875,3.69804030,1.08845187
9.91686800,9.56869578,2.03924821,1.62496887,0.76425763,3.71339040,1.19195340
9.96633710,9.56508427,2.08858530,1.66240772,0.74918313,3.72979260,1.29849997
10.01583059,9.55964392,2.13777888,1.69907600,0.73266669,3.74784350,1.41121732
10.06533611,9.55242159,2.18675473,1.73497814,0.71741258,3.76706980,1.52438666
10.11487272,9.54345851,2.23547372,1.77002637,0.69796949,3.78792200,1.64525874
10.16441210,9.53281593,2.28385642,1.80424639,0.68298182,3.81010280,1.76779164
10.21399126,9.52053217,2.33188975,1.83756573,0.66140918,3.83391050,1.90007873
10.26358399,9.50667610,2.37950749,1.86990794,0.64269786,3.85925220,2.03698609
10.31320219,9.49130126,2.42668354,1.90125172,0.62062646,3.88627590,2.18793281
10.36284853,9.47447118,2.47339015,1.93145659,0.59644154,3.91513710,2.34873693
10.41249812,9.45626435,2.51958098,1.96051170,0.57344627,3.94584470,2.53133747
10.46219247,9.43673175,2.56527568,1.98827551,0.54426280,3.97886820,2.73218824
10.51190093,9.41596443,2.61043817,2.01458290,0.51410110,4.01410210,2.96941926
10.56163135,9.39403992,2.65507482,2.03932932,0.48097214,4.05242780,3.25223793
10.61139807,9.37103694,2.69920632,2.06231617,0.44301926,4.09395260,3.58156962
10.66117859,9.34705983,2.74283198,2.08334583,0.40172655,4.13951610,3.98540352
10.71099088,9.32219900,2.78599682,2.10227308,0.35837683,4.18983760,4.47213053
10.76081493,9.29656545,2.82872102,2.11897853,0.31208848,4.24586550,4.84473088
10.81066918,9.27025455,2.87106701,2.13358945,0.27417504,4.30357520,4.94323380
10.86053536,9.24336080,2.91305942,2.14641443,0.24025740,4.36040780,4.93265818
10.91040267,9.21596526,2.95472755,2.15782812,0.21746345,4.41639750,4.92219393
10.96028019,9.18811373,2.99610458,2.16827181,0.20129411,4.47157610,4.91109321
11.01017219,9.15983992,3.03721180,2.17807143,0.19161100,4.52597350,4.90071233
11.06006026,9.13117669,3.07804364,2.18766410,0.19290003,4.57961770,4.89055797
11.10995873,9.10211576,3.11860618,2.19737487,0.19646151,4.63253520,4.88150402
11.15983131,9.07267398,3.15886106,2.20752302,0.21036784,4.68475080,4.87262673
11.20971100,9.04280720,3.19881051,2.21845970,0.22832345,4.73628790,4.86400256
11.25955992,9.01250623,3.23839291,2.23043158,0.25189257,4.78716860,4.85606206
11.30940221,8.98171477,3.27758653,2.24370150,0.28063477,4.83741380,4.35859015
11.35922878,8.95038808,3.31633348,2.25849888,0.31334433,4.87697190,3.16689057
11.40903663,8.91847239,3.35457234,2.27497113,0.34798529,4.90211200,1.91117665
11.45884121,8.88590091,3.39224985,2.29310407,0.38034341,4.91580760,0.95457787
11.50861983,8.85263911,3.42928448,2.31262452,0.40362916,4.92144960,0.33921607
11.55841169,8.81863082,3.46565295,2.33322300,0.42389166,4.92267060,0.12339497
11.60819827,8.78386627,3.50129182,2.35464375,0.43672408,4.92394570,0.17115275
11.65796500,8.74834940,3.53615268,2.37655421,0.44327832,4.92613100,0.28920813
11.70776906,8.71204468,3.57024684,2.39873526,0.44813539,4.92979140,0.43475635
11.75753229,8.67501878,3.60349533,2.42100287,0.44594924,4.93491180,0.57020610
11.80734815,8.63722390,3.63594785,2.44312869,0.44304629,4.94129730,0.69290836
11.85713720,8.59874292,3.66754158,2.46509789,0.43896324,4.94887920,0.80423278
11.90695182,8.55956038,3.69830236,2.48681187,0.43310339,4.95748370,0.90029030
11.95675875,8.51972955,3.72820612,2.50828491,0.42901748,4.96697070,0.98635618
12.00657110,8.47926442,3.75725511,2.52952696,0.42383650,4.97726640,1.05697817
12.05639043,8.43818926,3.78544725,2.55053523,0.41961323,4.98812860,1.11987248
12.10620651,8.39653649,3.81277285,2.57134567,0.41574152,4.99963530,1.16851243
12.15603379,8.35431720,3.83923583,2.59194364,0.41114267,5.01141720,1.21212340
12.20585740,8.31156784,3.86482655,2.61236255,0.40843224,5.02373810,1.24959876
12.25568449,8.26830356,3.88954377,2.63259809,0.40377411,5.03620420,1.27841393
12.30551635,8.22454657,3.91338785,2.65266573,0.40174253,5.04903600,1.30720335
12.35533858,8.18032962,3.93634684,2.67257147,0.39711068,5.06200480,1.32608236
12.40517669,8.13565279,3.95843345,2.69231827,0.39559333,5.07514380,1.34763213
12.45499559,8.09056668,3.97962698,2.71190922,0.39055769,5.08846730,1.36157159
12.50483626,8.04505679,3.99994797,2.73132758,0.38891780,5.10181070,1.38044733
12.55466413,7.99917342,4.01937815,2.75060006,0.38444106,5.11543560,1.39925694
12.60450387,7.95291521,4.03793018,2.76969452,0.38188128,5.12907340,1.41992869
12.65434256,7.90631328,4.05559810,2.78863518,0.37817081,5.14303050,1.44952033
12.70418217,7.85938578,4.07238489,2.80738838,0.37433185,5.15716690,1.47611894
12.75402648,7.81214881,4.08829475,2.82596444,0.37108311,5.17156270,1.51332726
12.80386718,7.76462911,4.10332716,2.84433466,0.36600213,5.18633720,1.54981730
12.85371260,7.71683856,4.11749156,2.86249543,0.36269549,5.20135160,1.59810618
12.90355953,7.66879832,4.13079008,2.88043708,0.35714812,5.21696750,1.65607791
12.95341027,7.62052523,4.14323219,2.89812867,0.35262311,5.23299970,1.71836908
13.00326513,7.57203689,4.15482477,2.91557310,0.34719008,5.24970800,1.79474720
13.05312227,7.52335294,4.16557682,2.93273512,0.34125519,5.26708880,1.87382688
13.10298084,7.47449169,4.17549932,2.94961106,0.33565559,5.28518300,1.96723339
13.15284589,7.42546485,4.18460387,2.96616914,0.32852508,5.30420760,2.06572590
13.20270650,7.37629985,4.19290337,2.98240158,0.32246402,5.32402120,2.17801588
13.25258061,7.32699438,4.20041326,2.99828764,0.31467770,5.34500830,2.30579429
13.30245242,7.27757942,4.20714815,3.01380049,0.30735770,5.36705080,2.43834667
13.35233281,7.22805850,4.21312577,3.02892705,0.29917844,5.39032750,2.58576315
13.40221721,7.17844990,4.21836413,3.04364198,0.29080034,5.41490840,2.73977572
13.45210177,7.12877038,4.22288233,3.05793375,0.28210806,5.44080750,2.90731648
13.50200072,7.07901784,4.22670197,3.07177473,0.27279449,5.46822810,3.08425066
13.55188776,7.02922980,4.22984336,3.08516435,0.26383057,5.49708990,3.27339986
13.60179438,6.97938517,4.23233005,3.09806948,0.25349773,5.52765310,3.47713125
13.65168969,6.92952438,4.23418560,3.11048806,0.24415503,5.55986960,3.68674296
13.70159972,6.87962996,4.23543389,3.12239627,0.23310377,5.59383390,3.90753978
13.75150915,6.82972499,4.23610162,3.13377365,0.22279613,5.62959790,4.13927187
13.80142216,6.77981212,4.23621438,-3.13858914,0.21083112,5.66723030,4.38531230
13.85134507,6.72989091,4.23580177,-3.12834379,0.19967526,5.70685110,4.58144391
13.90126307,6.67998121,4.23489166,-3.11868973,0.18706581,5.74738230,4.64521712
13.95119031,6.63007294,4.23351525,-3.10965848,0.17475503,5.78754920,4.63562002
14.00111446,6.58018167,4.23170356,-3.10125403,0.16190012,5.82735970,4.62617026
14.05104524,6.53030006,4.22948836,-3.09350211,0.14862424,5.86682110,4.61654493
14.10097704,6.48043523,4.22690300,-3.08640632,0.13559270,5.90594060,4.60715909
14.15091064,6.43058726,4.22397998,-3.07998573,0.12155831,5.94472500,4.59748988
14.20085188,6.38075033,4.22075394,-3.07424453,0.10838702,5.98318110,4.58811977
14.25078895,6.33093575,4.21725848,-3.06919391,0.09386753,6.02131530,4.57873228
14.30073436,6.28112978,4.21352891,-3.06484582,0.08026556,6.05913380,4.56928262
14.35067732,6.23134161,4.20959990,-3.06119231,0.06603570,6.09664260,4.56016855
14.40062188,6.18156506,4.20550658,-3.05822498,0.05278753,6.13384770,4.55079522
14.45056999,6.13179595,4.20128173,-3.05590259,0.04021160,6.17075450,4.54167859
14.50051434,6.08203918,4.19695726,-3.05417631,0.02890966,6.20736860,4.53245424
14.55046519,6.03228222,4.19256038,-3.05298523,0.01878670,6.24369530,4.52340153
14.60040901,5.98253641,4.18811743,-3.05226902,0.00988947,6.27973980,4.51424763
14.65036183,5.93278384,4.18364911,-3.05196490,0.00228912,6.31550690,4.50520484
14.70030542,5.88304098,4.17917592,-3.05201160,-0.00415890,6.35100150,4.49612694
14.75025944,5.83328678,4.17471214,-3.05234779,-0.00930386,6.38622840,4.48711761
14.80020308,5.78354088,4.17027240,-3.05291215,-0.01329123,6.42119200,4.47808199
14.85015791,5.73378088,4.16586470,-3.05364440,-0.01603130,6.45589670,4.46908520
14.90010202,5.68402805,4.16149778,-3.05448361,-0.01756747,6.49034690,4.46011293
14.95005739,5.63426018,4.15717355,-3.05537090,-0.01796338,6.52454680,4.45113948
15.00000230,5.58449889,4.15289488,-3.05625153,-0.01729330,6.55850030,4.44220866
15.04995791,5.53472325,4.14865828,-3.05707839,-0.01581721,6.59221150,4.43326907
15.09990370,5.48495406,4.14446183,-3.05782166,-0.01394020,6.62568410,4.42438710
15.14985922,5.43517228,4.14029923,-3.05846734,-0.01191473,6.65892190,4.41548678
15.19980578,5.38539695,4.13616700,-3.05900881,-0.00976353,6.69192850,4.40666072
15.24976083,5.33561114,4.13205835,-3.05944282,-0.00761553,6.72470750,4.39780680
15.29970800,5.28583163,4.12796928,-3.05976765,-0.00538921,6.75726230,4.38902229
15.34966235,5.23604388,4.12389302,-3.05998113,-0.00315892,6.78959620,4.38020482
15.39960992,5.18626223,4.11982518,-3.06008206,-0.00088203,6.82171250,4.37147172
15.44956336,5.13647455,4.11575905,-3.06006922,0.00139603,6.85361450,4.36270958
15.49951110,5.08669284,4.11168991,-3.05994202,0.00369664,6.88530520,4.35400599
15.54946356,5.03690718,4.10761119,-3.05970011,0.00599014,6.91678760,4.34528589
15.59941127,4.98712746,4.10351797,-3.05934355,0.00828580,6.94806480,4.33662001
15.64936280,4.93734565,4.09940383,-3.05887268,0.01056871,6.97913950,4.32793315
15.69931030,4.88757003,4.09526375,-3.05828849,0.01282204,7.01001460,4.31929871
15.74926101,4.83779387,4.09109152,-3.05759259,0.01504324,7.04069290,4.31065953
15.79920816,4.78802441,4.08688218,-3.05678688,0.01721715,7.07117700,4.30204646
15.84915831,4.73825560,4.08262980,-3.05587397,0.01933823,7.10146960,4.29345605
15.89910495,4.68849441,4.07832965,-3.05485647,0.02140223,7.13157330,4.28486344
15.94905478,4.63873468,4.07397602,-3.05373840,0.02336853,7.16149040,4.27629128
15.99900094,4.58898371,4.06956465,-3.05252354,0.02527484,7.19122350,4.26772375
16.04895084,4.53923462,4.06509013,-3.05121711,0.02703914,7.22077500,4.25921326
